date_of_sighting,state,city,summary,faa_code,Facility Type,latitude,longitude,Facility Name,Direction,Time,Authority Advised,Route,Location,Altitude
2025-03-14,TEXAS,UNIVERSAL CITY,"PRELIM INFO FROM FAA OPS: UNIVERSAL CITY, TX/UAS SIGHTING/1454C/RANDOLPH AFB ADVISED, T38, RND - RND, REPORTED UAS AT 900 FEET WHILE ON BASE LEG FOR RWY 33R AT RND. NO EVASIVE ACTION TAKEN. BASE SECURITY NOTIFIED.",T38,AIRPORT,33.37625,-97.2434722222222,BAR V K,,1454C,RANDOLPH AFB,RND - RND,33R AT RND. NO EVASIVE ACTION TAKEN. BASE SECURITY NOTIFIED,AT 900 FEET
2025-03-14,PENNSYLVANIA,PHILADELPHIA,"PRELIM INFO FROM FAA OPS: PHILADELPHIA, PA/UAS SIGHTING/1921E/PHILADELPHIA ATCT ADVISED, PIPER P28A, REPORTED A UAS AT THE 3 O'CLOCK POSITION WHILE NE 5,500 FEET 28 NE PHL. NO EVASIVE ACTION TAKEN. PHILADELPHIA ARPT PD NOTIFIED.",PHL,AIRPORT,39.8720838888889,-75.2406630555556,PHILADELPHIA INTL,,1921E,PHILADELPHIA ATCT,,28 NE PHL. NO EVASIVE ACTION TAKEN. PHILADELPHIA ARPT PD NOTIFIED,
2025-03-19,FLORIDA,NAPLES,"PRELIM INFO FROM FAA OPS: NAPLES, FL/UAS SIGHTING/1945E/NAPLES FCT ADVISED, PIPER P28A, REPORTED MULTIPLE UAS ON APCH END OF RUNWAY 5 AT THE 2 O'CLOCK POSITION AT 1,000 FEET 2 WSW APF. NO EVASIVE ACTION TAKEN. ARPT CHANGED TO RUNWAYS 32 AND 23 TO AVOID UAS ACTIVITY. NORMAL OPERATIONS RESUMED 2000E. CONFIRMED UAS SHOW ALONG BEACH. NAPLES PD NOTIFIED.",END,AIRPORT,36.3398058333333,-97.9172394444444,VANCE AFB,,1945E,NAPLES FCT,,2 WSW APF. NO EVASIVE ACTION TAKEN,"AT 1,000 FEET"
2025-03-20,MIN,MINNEAPOLIS,"PRELIM INFO FROM FAA OPS: MINNEAPOLIS, MIN/UAS INCIDENT/LATE REPORT 3-20 2030C/UAS PILOT REPORTED A LOW-SPEED COLLISION WITH THE IDS TOWER. THE UAS CRASHED ON TOP THE CRYSTAL COURT GLASS ROOF AND POSSIBLY CRACKED A WINDOW. NO INJURIES REPORTED. WOC KC/MC ",AND,AIRPORT,34.4945866666667,-82.7093813888889,ANDERSON RGNL,,2030C,,,,
2025-03-22,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1403E/NEWARK ATCT ADVISED, A21N, OSLO, NORWAY (ENGM) - EWR, REPORTED A WHITE UAS AT 1,500 FEET 4 NE EWR. NO EVASIVE ACTION TAKEN. NO IMPACT TO OPERATIONS. NEWARK ARPT PORT AUTHORITY PD NOTIFIED.",EWR,AIRPORT,40.6924798333333,-74.1686867777778,NEWARK LIBERTY INTL,,1403E,NEWARK ATCT,"OSLO, NORWAY (ENGM) - EWR",4 NE EWR. NO EVASIVE ACTION TAKEN. NO IMPACT TO OPERATIONS. NEWARK ARPT PORT AUTHORITY PD NOTIFIED,"AT 1,500 FEET"
2025-03-23,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/0802C/MIDWAY ATCT ADVISED, CESSNA C68A, MDW - BZN, REPORTED UAS WHILE HOLDING SHORT RUNWAY 13C AT MDW. NO EVASIVE ACTION OR IMPACT TO OPERATIONS. CHICAGO PD WAS NOTIFIED.",BZN,AIRPORT,45.7772357777778,-111.150260277778,BOZEMAN YELLOWSTONE INTL,,0802C,MIDWAY ATCT,MDW - BZN,13C AT MDW. NO EVASIVE ACTION OR IMPACT TO OPERATIONS. CHICAGO PD WAS NOTIFIED,
2025-03-23,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/0802C/MIDWAY ATCT ADVISED, B737, MDW - MYR, REPORTED UAS FROM THE 12 O'CLOCK POSITION WHILE LUAW RUNWAY 13C AT MDW. NO EVASIVE ACTION OR IMPACT TO OPERATIONS. CHICAGO PD WAS NOTIFIED.",MYR,AIRPORT,33.6797411111111,-78.9283213888889,MYRTLE BEACH INTL,,0802C,MIDWAY ATCT,MDW - MYR,13C AT MDW. NO EVASIVE ACTION OR IMPACT TO OPERATIONS. CHICAGO PD WAS NOTIFIED,
2024-04-08,TEXAS,WICHITA FALLS,"PRELIM INFO FROM FAA OPS: WICHITA FALLS, TX/UAS INCIDENT/1335C/SHEPPARD AFB ADVISED, T6, SPS - SPS, REPORTED A UAS WHILE OPERATING INSIDE THE MOA AT 10,000 FEET 28 NW SPS. ACFT TOOK EVASIVE ACTION TO AVOID THE UAS. BASE SECURITY NOTIFIED.",SPS,AIRPORT,33.9888,-98.4919055555556,SHEPPARD AFB/WICHITA FALLS MUNI,,1335C,SHEPPARD AFB,SPS - SPS,28 NW SPS. ACFT TOOK EVASIVE ACTION TO AVOID THE UAS. BASE SECURITY NOTIFIED,"AT 10,000 FEET"
2024-04-10,FLORIDA,ST PETERSBURG-CLEARWATER,"PRELIM INFO FROM FAA OPS: ST PETERSBURG-CLEARWATER, FL/UAS SIGHTING/1528E/ST PETE-CLEARWATER ATCT ADVISED, C700, SAV - PIE, OBSERVED A WHITE UAS FROM THE 3 O'CLOCK POSITION 200 FEET BELOW ACFT WHILE EASTBOUND AT 1, 600 FEET 5 N PIE. NO EVASIVE ACTION REPORTED. PINELLAS COUNTY SHERIFF NOTIFIED.",PIE,AIRPORT,27.9086336111111,-82.68651,ST PETE-CLEARWATER INTL,,1528E,,SAV - PIE,200 FEET BELOW ACFT WHILE EASTBOUND,
2024-04-12,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS SIGHTING/1423E/POTOMAC TRACON ADVISED, SOCATA TBM7, OBSERVED A UAS AT 1 O'CLOCK POSITION WHILE NORTHBOUND AT 5,200 FEET, 40 NE DCA. NO EVASIVE ACTION REPORTED. BALTIMORE COUNTY PD NOTIFIED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,RONALD REAGAN WASHINGTON NTL,,1423E,POTOMAC TRACON,,40 NE DCA. NO EVASIVE ACTION REPORTED. BALTIMORE COUNTY PD NOTIFIED,
2024-04-14,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1823E/PEACHTREE ATCT ADVISED, PIPER P32R, REPORTED A BROWN UAS FROM THE 2 O'CLOCK POSITION WHILE WSW AT 2,600 FEET 8 ENE PDK. NO EVASIVE ACTION TAKEN. CHAMBLEE PD NOTIFIED.",PDK,AIRPORT,33.8760019444444,-84.3020305555555,DEKALB-PEACHTREE,,1823E,PEACHTREE ATCT,,8 ENE PDK. NO EVASIVE ACTION TAKEN. CHAMBLEE PD NOTIFIED,"AT 2,600 FEET"
2024-04-15,TENNESSEE,MEMPHIS,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS SIGHTING/0307C/MEMPHIS ATCT ADVISED, B763, MEM - QUERETARO, MEXICO (MMQT), REPORTED UAS AT 300 FEET WHILE TAXIING TO RUNWAY 18R. ACFT DELAYED DEPARTURE UNTIL UAS WAS OUT OF SIGHT THEN DEPARTED WITHOUT INCIDENT. PUBLIC USE AIR1 WAS NOTIFIED.",USE,AIRPORT,41.6097785833333,-84.1271885555555,FULTON COUNTY,,0307C,MEMPHIS ATCT,"MEM - QUERETARO, MEXICO (MMQT)",1 WAS NOTIFIED,AT 300 FEET
2024-04-15,ARIZONA,MESA,"PRELIM INFO FROM FAA OPS: MESA, AZ/UAS INCIDENT/LATE REPORT-1523M/FALCON ATCT ADVISED,  PIPER P28A, FFZ - RYN, REPORTED UAS AT 3,000 FEET 7 SE FFZ. EVASIVE ACTION WAS TAKEN. MESA PD NOTIFIED.",RYN,AIRPORT,32.1422111111111,-111.174579166667,RYAN FLD,,1523M,FALCON ATCT,FFZ - RYN,7 SE FFZ. EVASIVE ACTION WAS TAKEN. MESA PD NOTIFIED,"AT 3,000 FEET"
2024-04-17,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/0829E/NEW YORK ARTCC ADVISED, CRJ7, EWR - DCA, REPORTED A LARGE BLACK AND GRAY UAS AT 16,000 FEET AND ALMOST HIT LEFT WING OF ACFT IN VCNTY BIGGY VOR. NO EVASIVE ACTION WAS REPORTED. DENVER LEOS NOTIFIED. NUMBER NOT PROVIDED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,RONALD REAGAN WASHINGTON NTL,,0829E,NEW YORK ARTCC,EWR - DCA,000 FEET AND ALMOST HIT LEFT WING OF ACFT IN VCNTY BIGGY VOR. NO EVASIVE ACTION WAS REPORTED. DENVER LEOS NOTIFIED. NUMBER NOT PROVIDED,"AT 16,000 FEET"
2024-04-21,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/1108P/NORTH LAS VEGAS ATCT ADVISED, CESSNA C172, OBSERVED A RED UAS WHILE WESTBOUND AT 2,800 FEET, 8.5 NW LAS VEGAS. NO INJURIES REPORTED.  NO LEO NOTIFICATION PROVIDED.",RED,AIRPORT,45.1848333333333,-109.257709722222,RED LODGE,,1108P,NORTH LAS VEGAS ATCT,,8.5 NW LAS VEGAS. NO INJURIES REPORTED.  NO LEO NOTIFICATION PROVIDED,
2024-04-22,WISCONSIN,MADISON,"PRELIM INFO FROM FAA OPS: MADISON, WI/UAS SIGHTING/1005C/MADISON ATCT ADVISED, CRJ9, MSP - MSN, WHILE ON VISUAL APPROACH TO MSN OBSERVED A RED-BLACK UAS WESTBOUND AT 3,000 FEET 5 NE LONE ROCK.  WAS VECTORED AROUND UAS. NO FURTHER IMPACT TO OPS. LOCAL LEO NOTIFIED.",MSP,AIRPORT,44.8819722222222,-93.2217777777778,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,,1005C,MADISON ATCT,MSP - MSN,5 NE LONE ROCK.  WAS VECTORED AROUND UAS. NO FURTHER IMPACT TO OPS. LOCAL LEO NOTIFIED,"AT 3,000 FEET"
2024-04-22,FLORIDA,WEST PALM BEACH,"PRELIM INFO FROM FAA OPS: WEST PALM BEACH, FL/UAS SIGHTING/1240E/PALM BEACH ATCT ADVISED, A321, CLT - PBI, OBSERVED A WHITE QUAD COPTER UAS WHILE WESTBOUND AT 500 FEET, 1 E PBI. NO EVASIVE ACTION REPORTED. PALM BEACH SHERIFF NOTIFIED.",PBI,AIRPORT,26.6831616666667,-80.0955919444444,PALM BEACH INTL,,1240E,PALM BEACH ATCT,CLT - PBI,1 E PBI. NO EVASIVE ACTION REPORTED. PALM BEACH SHERIFF NOTIFIED,
2024-04-23,ARIZONA,PHOENIX,"PRELIM INFO FROM FAA OPS: PHOENIX, AZ/UAS SIGHTING/2336M/PHOENIX ATCT ADVISED, EUROCOPTER AS50, DVT - DVT, LEO HELO REPORTED A UAS OVER RUNWAY 26 WHILE ORBITING AT 2,000 FEET 2 N PHX. NO EVASIVE ACTION TAKEN. NO EVASIVE ACTION TAKEN. ATC SENT 1 ACFT ON FINAL AROUND, CLOSED RUNWAY 26, AND RE-CONFIGURED TRAFFIC PATTERN TO PREVENT LOSS OF SEPN. LEO HELO FOLLOWED AND REPORTED UAS DOWN.",PHX,AIRPORT,33.4342777777778,-112.011583333333,PHOENIX SKY HARBOR INTL,,2336M,PHOENIX ATCT,DVT - DVT,26 WHILE ORBITING,"AT 2,000 FEET"
2024-05-03,SOUTH CAROLINA,CHARLESTON,"PRELIM INFO FROM FAA OPS: CHARLESTON, SC/UAS SIGHTING/LATE REPORT-1300E/E-ROC ADVISED, CESSNA C25B, MLB - ILM, REPORTED A BOX SHAPED UAS 100 FEET FROM THE ACFT AT FL180 15 NE CHS. NO EVASIVE ACTION TAKEN. CHARLESTON PD NOTIFIED.",MLB,AIRPORT,28.10275,-80.64525,MELBOURNE ORLANDO INTL,,1300E,,MLB - ILM,100 FEET FROM THE ACFT,
2024-05-13,CALIFORNIA,SACRAMENTO,"PRELIM INFO FROM FAA OPS: SACRAMENTO, CA/UAS SIGHTING/1357P/SACRAMENTO EXECUTIVE ATCT ADVISED, CESSNA C172, OBSEVED A UAS WHILE NORTHBOUND AT 1,000 FEET, 5 NN3 SAC. NO ECASIVE ACTION REPORTED. NO LEO NOTIFICATION PROVIDED.",SAC,AIRPORT,38.5128611111111,-121.493300277778,SACRAMENTO EXEC,,1357P,SACRAMENTO EXECUTIVE ATCT,,,
2024-05-20,MICHIGAN,DETROIT,"PRELIM INFO FROM FAA OPS: DETROIT, MI/UAS SIGHTING/0715E/C-ROC ADVISED, A321, DTW - RSW, REPORTED A BOX-SHAPED UAS WITH GREEN AND RED LIGHTS AT UNKN ALTITUDE 17 SE DTW. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",RED,AIRPORT,45.1848333333333,-109.257709722222,RED LODGE,,0715E,,DTW - RSW,17 SE DTW. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED,
2024-05-25,PENNSYLVANIA,PHILADELPHIA,"PRELIM INFO FROM FAA OPS: PHILADELPHIA, PA/UAS SIGHTING/1605E/PHILADELPHIA APPROACH ADVISED, CRJ9, RIC - PHL, OBSERVED A UAS WHILE WESTBOUND AT 5,000 FEET, 9 SE PHL. NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION PROVIDED.",RIC,AIRPORT,37.5051811111111,-77.3197386111111,RICHMOND INTL,,1605E,PHILADELPHIA APPROACH,RIC - PHL,9 SE PHL. NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION PROVIDED,
2024-05-31,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/1215P/LOS ANGELES ATCT ADVISED, A321, CANCUN, MEXICO (MMUN) - DTW, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE HOLDING SHORT RUNWAY 24R 2 ENE LAX. NO EVASIVE ACTION TAKEN. LOS ANGELES PD NOTIFIED.",24R,AIRPORT,28.6855,-99.1890833333333,DILLEY AIRPARK,,1215P,LOS ANGELES ATCT,"CANCUN, MEXICO (MMUN) - DTW",2 ENE LAX. NO EVASIVE ACTION TAKEN. LOS ANGELES PD NOTIFIED,
2024-05-31,MISSOURI,ST LOUIS,"PRELIM INFO FROM FAA OPS: ST LOUIS, MO/UAS SIGHTING/2119C/ST. LOUIS ATCT ADVISED, CRJ7, ORD - STL, REPORTED A TRIANGULAR UAS 200 FEET ABOVE ACFT WHILE TAXIING TWY C. NO EVASIVE ACTION TAKEN. ST LOUIS ARPT PD NOTIFIED.",STL,AIRPORT,38.7486982222222,-90.3700257222222,ST LOUIS LAMBERT INTL,,2119C,,ORD - STL,200 FEET ABOVE ACFT WHILE TAXIING TWY C. NO EVASIVE ACTION TAKEN. ST LOUIS ARPT PD NOTIFIED,
2024-06-01,MINNESOTA,MINNEAPOLIS,"PRELIM INFO FROM FAA OPS: MINNEAPOLIS, MN/UAS SIGHTING/1620C/MINNEAPOLIS ATCT ADVISED, PIPER P28A, REPORTED A UAS 5 W MIC. NO EVASIVE ACTION TAKEN. HENNEPIN COUNTY PD NOTIFIED.",MIC,AIRPORT,45.0624694444444,-93.3539652777778,CRYSTAL,,1620C,MINNEAPOLIS ATCT,,5 W MIC. NO EVASIVE ACTION TAKEN. HENNEPIN COUNTY PD NOTIFIED,
2024-06-02,ILLINOIS,CHICAGO-PROSPECT HEIGHTS-WHEELING,"PRELIM INFO FROM FAA OPS: CHICAGO-PROSPECT HEIGHTS-WHEELING, IL/UAS SIGHTING/1811C/CHICAGO EXECUTIVE ATCT ADVISED, CESSNA C177, REPORTED A UAS FROM THE 10 O'CLOCK POSITION WHILE SSE AT 800 FEET .5 E PWK. NO EVASIVE ACTION TAKEN. WHEELING PD NOTIFIED.",PWK,AIRPORT,42.1142794444444,-87.9015408333333,CHICAGO EXEC,,1811C,CHICAGO EXECUTIVE ATCT,,5 E PWK. NO EVASIVE ACTION TAKEN. WHEELING PD NOTIFIED,AT 800 FEET
2024-06-02,NORTH CAROLINA,WILMINGTON,"PRELIM INFO FROM FAA OPS: WILMINGTON, NC/UAS SIGHTING/1230E/WILMINGTON ATCT ADVISED, PIPER P28A, ILM - ILM, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE BOUND AT 1,000 FEET 1 SW ILM. NO EVASIVE ACTION TAKEN. NEW HANOVER COUNTY SHERIFF NOTIFIED.",ILM,AIRPORT,34.2711388888889,-77.9028888888889,WILMINGTON INTL,,1230E,WILMINGTON ATCT,ILM - ILM,1 SW ILM. NO EVASIVE ACTION TAKEN. NEW HANOVER COUNTY SHERIFF NOTIFIED,"AT 1,000 FEET"
2024-06-07,ARIZONA,MESA,"PRELIM INFO FROM FAA OPS: MESA, AZ/UAS SIGHTING/LATE REPORT - 1335M/W-ROC ADVISED, CESSNA C172, FFZ - FFZ, REPORTED A WHITE AND BLACK UAS AT 500 FEET WHILE ON SHORT FINAL VCNTY FFZ. NO EVASIVE ACTION TAKEN. MESA PD NOTIFIED.",AND,AIRPORT,34.4945866666667,-82.7093813888889,ANDERSON RGNL,,1335M,,FFZ - FFZ,500 FEET WHILE ON SHORT FINAL VCNTY FFZ. NO EVASIVE ACTION TAKEN. MESA PD NOTIFIED,AT 500 FEET
2024-06-07,WISCONSIN,MILWAUKEE,"PRELIM INFO FROM FAA OPS: MILWAUKEE, WI/UAS SIGHTING/2145C/MILWAUKEE ATCT REPORTED A UAS AT 500 FEET 1 W MKE. LEO NOTIFICATION NOT REPORTED. NO OPERATIONAL IMPACT.",MKE,AIRPORT,42.9469319444444,-87.8970644444445,GENERAL MITCHELL INTL,,2145C,,,1 W MKE. LEO NOTIFICATION NOT REPORTED. NO OPERATIONAL IMPACT,AT 500 FEET
2024-06-15,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1945C/ORD ATCT ADVISED, E170, BNA - ORD, REPORTED UAS AT 500 FEET WHILE ON 2 MILE FINAL RUNWAY 10C. NO EVASIVE ACTION REPORTED. WOODDALE PD NOTIFIED.",BNA,AIRPORT,36.124475,-86.6781805555556,NASHVILLE INTL,,1945C,ORD ATCT,BNA - ORD,,AT 500 FEET
2024-06-15,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1750E/NEW YORK TRACON ADVISED, A321, MONTEGO BAY, JAMAICA (MKJS) - JFK, REPORTED A UAS WHLE N BOUND AT 9,000 FEET VCNTY JFK. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",JFK,AIRPORT,40.6399280555556,-73.7786922222222,JOHN F KENNEDY INTL,,1750E,NEW YORK TRACON,"MONTEGO BAY, JAMAICA (MKJS) - JFK",000 FEET VCNTY JFK. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED,"AT 9,000 FEET"
2024-06-17,MARYLAND,BALTIMORE,"PRELIM INFO FROM FAA OPS: BALTIMORE, MD/UAS SIGHTING/1538E/BALTIMORE ATCT ADVISED, B737, MHT - BWI, OBSERVED A WHITE QUAD-COPTER UAS ON RIGHT SIDE WHILE EASTBOUND AT 2,000 FEET, 7 W BWI. NO EVASIVE ACTION REPORTED. HOWARD COUNTY PD NOTIFIED.",MHT,AIRPORT,42.9328055555556,-71.43575,MANCHESTER BOSTON RGNL,,1538E,BALTIMORE ATCT,MHT - BWI,7 W BWI. NO EVASIVE ACTION REPORTED. HOWARD COUNTY PD NOTIFIED,
2024-06-17,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1235C/CHICAGO TRACON ADVISED, A319, MSP - ORD, OBSERVED A UAS WHILE EASTBOUND AT 7,000 FEET, 10 NNW ORD. NO INJURIES REPORTED.  LAW ENFORCEMENT NOTIFIED.",MSP,AIRPORT,44.8819722222222,-93.2217777777778,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,,1235C,CHICAGO TRACON,MSP - ORD,10 NNW ORD. NO INJURIES REPORTED.  LAW ENFORCEMENT NOTIFIED,
2024-06-17,FLORIDA,WEST PALM BEACH,"PRELIM INFO FROM FAA OPS: WEST PALM BEACH, FL/UAS SIGHTING/1358E/PALM BEACH APPROACH ADVISED, B738, LGA - PBI, OBSERVED A UAS WHILE EASTBOUND AT 2,000 FEET, 6 W PBI. NO INJURIES REPORTED. PALM BEACH COUNTY SHERIFF NOTIFIED.",PBI,AIRPORT,26.6831616666667,-80.0955919444444,PALM BEACH INTL,,1358E,PALM BEACH APPROACH,LGA - PBI,6 W PBI. NO INJURIES REPORTED. PALM BEACH COUNTY SHERIFF NOTIFIED,
2024-06-21,CALIFORNIA,SAN DIEGO,"PRELIM INFO FROM FAA OPS: SAN DIEGO, CA/UAS SIGHTING/1544P/SAN DIEGO ATCT ADVISED, CESSNA C56X, SAN - VANCOUVER, CANADA (CYVR), REPORTED A UAS FROM THE9 Oâ€™CLOCK POSITION WHILE WAITING TO DEPART RUNWAY 27 .5 E SAN. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",SAN,AIRPORT,32.7335627777778,-117.189663333333,SAN DIEGO INTL,,1544P,SAN DIEGO ATCT,"SAN - VANCOUVER, CANADA (CYVR)",5 E SAN. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED,
2024-06-23,CALIFORNIA,MONTEREY,"PRELIM INFO FROM FAA OPS: MONTEREY, CA/UAS SIGHTING/1300P/MONTEREY ATCT ADVISED, CESSNA C25B, OAK - MRY, REPORTED UAS 30 FEET ABOVE RUNWAY 28L WHILE ON THE GROUND AT TWY G. OTHER ACFT ON THE GROUND ALSO REPORTED THE UAS NEAR THE APCH END OF RUNWAY 28L. LOCAL LEO NOTIFIED.",END,AIRPORT,36.3398058333333,-97.9172394444444,VANCE AFB,,1300P,MONTEREY ATCT,OAK - MRY,28L WHILE ON THE GROUND AT TWY G,
2024-06-23,CALIFORNIA,SANTA ANA,"PRELIM INFO FROM FAA OPS: SANTA ANA, CA/UAS SIGHTING/1945P/SOCAL TRACON ADVISED, BCS1, MSP - SNA, OBSERVED A UAS WHILE SOUTHBOUND AT 2,800 FEET, 9 NE SNA. NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION PROVIDED.",MSP,AIRPORT,44.8819722222222,-93.2217777777778,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,,1945P,SOCAL TRACON,MSP - SNA,9 NE SNA. NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION PROVIDED,
2024-06-26,WISCONSIN,APPLETON,"PRELIM INFO FROM FAA OPS: APPLETON, WI/UAS SIGHTING/1637C/APPLETON ATCT ADVISED, CRJ9, DTW - ATW, PASSENGER OBSERVED A UAS 3 S ATW AT 200-300FT AGL. NO EVASIVE ACTION TAKEN. LOCAL LEOS NOTIFIED.",DTW,AIRPORT,42.2124311111111,-83.3533933333333,DETROIT METRO WAYNE COUNTY,,1637C,APPLETON ATCT,DTW - ATW,3 S ATW,
2024-06-29,VI,CHARLOTTE AMALIE,"PRELIM INFO FROM FAA OPS: CHARLOTTE AMALIE, NULL/UAS SIGHTING/1204L/ST THOMAS ATCT ADVISED, CESSNA C402, STT - SJU, OBSERVED A UAS WHILE EASTBOUND AT 600 FEET, .5 E ST THOMAS. NO EVASIVE ACTION REPORTED. ST THOMAS POLICE NOTIFIED.",SJU,AIRPORT,18.4393991666667,-66.0021333333333,LUIS MUNOZ MARIN INTL,,1204L,ST THOMAS ATCT,STT - SJU,5 E ST THOMAS. NO EVASIVE ACTION REPORTED. ST THOMAS POLICE NOTIFIED,
2024-06-29,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1704E/LA GUARDIA ATCT ADVISED, A320, FLL - LGA, OBSERVED A UAS WHILE NORTHBOUND AT 900 FEET, 5 NE LGA. NO EVASIVE ACTION REPORTED. NYPD AVIATION UNIT NOTIFIED.",FLL,AIRPORT,26.0716666666667,-80.1496944444444,FORT LAUDERDALE/HOLLYWOOD INTL,,1704E,LA GUARDIA ATCT,FLL - LGA,5 NE LGA. NO EVASIVE ACTION REPORTED. NYPD AVIATION UNIT NOTIFIED,
2024-06-29,CALIFORNIA,SAN DIEGO/EL CAJON,"PRELIM INFO FROM FAA OPS: SAN DIEGO/EL CAJON, CA/UAS SIGHTING/1028P/GELLESPIE ATCT ADVISED, BEECH BE58, OBSERVED A UAS WHILE WESTBOUND AT 3,200 FEET, 6 E GILLESPIE FIELD (SEE). NO EVASIVE ACTION REPORTED.  NO LEO NOTIFICATION PROVIDED.",SEE,AIRPORT,32.8262222222222,-116.972444444444,GILLESPIE FLD,,1028P,GELLESPIE ATCT,,6 E GILLESPIE FIELD (SEE). NO EVASIVE ACTION REPORTED.  NO LEO NOTIFICATION PROVIDED,
2024-06-29,SOUTH CAROLINA,SUMMERVILLE,"PRELIM INFO FROM FAA OPS: SUMMERVILLE, SC/UAS SIGHTING/1414E/CHARLESTON APPROACH ADVISED, E75L, ORD - CHS, OBSERVED A UAS WHILE SOUTHBOUND AT 2,500 FEET, 3 SE SUMMERVILLE VOR (DYB). NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION PROVIDED.",ORD,AIRPORT,41.9769402777778,-87.9081497222222,CHICAGO O'HARE INTL,,1414E,CHARLESTON APPROACH,ORD - CHS,3 SE SUMMERVILLE VOR (DYB). NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION PROVIDED,
2024-06-30,WYOMING,CASPER,"PRELIM INFO FROM FAA OPS: CASPER, WY/UAS SIGHTING/1212M, PIPER PA27, REPORTED TWO UAS AT 9 O'CLOCK POSITION 500 FEET BELOW AT 12,500 FEET 13 NW CASPER. EVASIVE ACTION AND LEO NOTIFICATION NOT REPORTED..",AND,AIRPORT,34.4945866666667,-82.7093813888889,ANDERSON RGNL,,1212M,,,500 FEET BELOW,"AT 12,500 FEET"
2024-01-01,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS SIGHTING/1010E/MIA ADVISED, E55P, MIA - HPN, REPORTED A BLACK UAS FROM THE 3 O'CLOCK WHILE 4 W MIA AT 3,500 FEET. NO EVASIVE ACTION TAKEN. MIAMI DADE AVIATION PD NOTIFIED.",HPN,AIRPORT,41.0669530555556,-73.7075661111111,WESTCHESTER COUNTY,,1010E,MIA,MIA - HPN,4 W MIA,
2024-01-01,NORTH CAROLINA,RALEIGH/DURHAM,"PRELIM INFO FROM FAA OPS: RALEIGH/DURHAM, NC/UAS SIGHTING/1405E/RDU ADVISED, P28A, REPORTED WHITE QUADCOPTER  9 N RDU AT 3,000 FEET. NO EVASIVE ACTION TAKEN. LOCAL PD NOTIFIED.",RDU,AIRPORT,35.8776388888889,-78.7874722222222,RALEIGH-DURHAM INTL,,1405E,RDU,,9 N RDU,
