,date_of_sighting,state,city,summary,faa_code,Facility Type,latitude,longitude,airport_state,airport_county,Facility Name
4342,2023-08-17,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1450C/MIDWAY ATCT ADVISED, CESSNA C25B, IND - MDW, REPORTED A SILVER UAS FROM THE 12 O'CLOCK POSITION WHILE NW BOUND AT 2,000 FEET 4 NNE MDW. NO EVASIVE ACTION REPORTED. FBI NOTIFIED.",IND,AIRPORT,39.7173055555556,-86.2946388888889,INDIANA,MARION,INDIANAPOLIS INTL
4343,2023-08-17,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/2001P/LAS VEGAS ATCT ADVISED, ROBINSON R44, REPORTED A UAS FROM 500 FEET BELOW ACFT WHILE N BOUND AT 3,000 FEET 2 N LAS. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION # NOT PROVIDED.",LAS,AIRPORT,36.0800438888889,-115.152234722222,NEVADA,CLARK,HARRY REID INTL
4344,2023-08-18,VIRGINIA,RICHMOND,"PRELIM INFO FROM FAA OPS: RICHMOND, VA/UAS SIGHTING/1020E/POTOMAC TRACON ADVISED, LANCAIR COL3, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE N BOUND AT 7,500 FEET 8 W RIC. NO EVASIVE ACTION TAKEN. HENRICO COUNTY PD NOTIFIED.",RIC,AIRPORT,37.5051811111111,-77.3197386111111,VIRGINIA,HENRICO,RICHMOND INTL
4345,2023-08-18,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/LATE REPORT-1318E/NEW YORK ARTCC ADVISED, A333, DUBLIN, IRELAND (EIDW) - JFK, REPORTED A UAS WHILE SW BOUND AT 3,500 FEET 14 NE JFK. NO EVASIVE ACTION REPORTED. NASSAU COUNTY PD NOTIFIED.",JFK,AIRPORT,40.6399280555556,-73.7786922222222,NEW YORK,QUEENS,JOHN F KENNEDY INTL
4346,2023-08-18,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/LATE REPORT-1355E/NEW YORK TRACON ADVISED, E545, BWI - FOK, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE NNE BOUND AT 15,500 FEET 47 S JFK. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",BWI,AIRPORT,39.1757283333333,-76.6689911111111,MARYLAND,ANNE ARUNDEL,BALTIMORE/WASHINGTON INTL THURGOOD MARSHALL
4347,2023-08-18,CALIFORNIA,NAPA,"PRELIM INFO FROM FAA OPS: NAPA, CA/UAS SIGHTING/1140P/NAPA FCT ADVISED, PILATUS PC12, REPORTED A UAS FROM THE 11 O'CLOCK POSITION WHILE N BOUND AT 500 FEET 3 S APC. NO EVASIVE ACTION TAKEN. NAPA COUNTY SHERIFF NOTIFIED.",APC,AIRPORT,38.2131891666667,-122.280687222222,CALIFORNIA,NAPA,NAPA COUNTY
4348,2023-08-19,GEORGIA,SAVANNAH,"PRELIM INFO FROM FAA OPS: SAVANNAH, GA/UAS SIGHTING/1345E/SAVANNAH ATCT ADVISED, PIPER P28A, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE E BOUND AT 800 FEET 2 W SAV. NO EVASIVE ACTION TAKEN. CHATHAM POLICE NOTIFIED.",SAV,AIRPORT,32.1275833333333,-81.2021388888889,GEORGIA,CHATHAM,SAVANNAH/HILTON HEAD INTL
4349,2023-08-19,OKLAHOMA,OKLAHOMA CITY,"PRELIM INFO FROM FAA OPS: OKLAHOMA CITY, OK/UAS SIGHTING/1335C/OKALHOMA CITY TRACON ADVISED, CESSNA C414, REPORTED A BLACK QUADCOPTER UAS FROM THE LEFT SIDE WHILE N BOUND AT 7,300 FEET 5 N TIK. NO EVASIVE ACTION TAKEN. OKC PD NOTIFIED.",TIK,AIRPORT,35.41475,-97.3866388888889,OKLAHOMA,OKLAHOMA,TINKER AFB
4350,2023-08-19,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1630C/CHICAGO TRACON ADVISED, CRJ7, ICT - ORD, REPORTED A WHITE UAS FROM THE 12 O'CLOCK POSITION WHILE E BOUND AT 5,000 FEET 15 ESE ORD. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",ICT,AIRPORT,37.6499525,-97.4330427777778,KANSAS,SEDGWICK,WICHITA DWIGHT D EISENHOWER NTL
4351,2023-08-20,ARIZONA,PRESCOTT,"PRELIM INFO FROM FAA OPS: PRESCOTT, AZ/UAS SIGHTING/0819M/PRESCOT ATCT ADVISED, CESSNA C172, REPORTED A SMALL BLACK AND WHITE DRONE AT THE 12 O'CLOCK POSITION WHILE SW BOUND AT 5,800 FEET 2 NNE PRESCOT VORTAC (PRC). NO EVASIVE ACTION TAKEN. YAVAPAI COUNTY SHERIFF NOTIFIED.",PRC,AIRPORT,34.6548333333333,-112.419222222222,ARIZONA,YAVAPAI,PRESCOTT RGNL - ERNEST A LOVE FLD
4352,2023-08-20,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1505E/NEWARK ATCT ADVISED, A21N, LISBON, PORTUGAL (LPPT) - EWR, REPORTED A UAS WHILE SW BOUND AT 500 FEET 2 N EWR. NO EVASIVE ACTION TAKEN. ARPT OPERATIONS NOTIFIED.",EWR,AIRPORT,40.6924798333333,-74.1686867777778,NEW JERSEY,ESSEX,NEWARK LIBERTY INTL
4353,2023-08-21,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/0730E/A80 ADVISED, A320, ALB - ATL, , A320, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE E BOUND AT 1,500 FEET VCNTY ATLANTA, GA. NO EVASIVE ACTION TAKEN. FULTON COUNTY POLICE DEPARTMENT NOTIFIED.",ATL,AIRPORT,33.6366996111111,-84.427864,GEORGIA,FULTON,HARTSFIELD - JACKSON ATLANTA INTL
4354,2023-08-21,WISCONSIN,MILWAUKEE,"PRELIM INFO FROM FAA OPS: MILWAUKEE, WI/UAS SIGHTING/1220C/MILWAUKEE ATCT ADVISED, B737, STL - MKE, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE N BOUND AT 1,400 FEET 4 SE MKE. NO EVASIVE ACTION REPORTED. MILWAUKEE COUNTY SHERIFF NOTIFIED.",STL,AIRPORT,38.7486982222222,-90.3700257222222,MISSOURI,ST LOUIS,ST LOUIS LAMBERT INTL
4355,2023-08-21,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/2110E/LA GUARDIA ATCT ADVISED, H60, REPORTED A UAS WHILE NE BOUND AT 600 FEET NEAR YANKEE STADIUM 3.5 NNW LGA. NO EVASIVE ACTION TAKEN. NEW YORK PD AVIATION UNIT NOTIFIED.",LGA,AIRPORT,40.7772422222222,-73.8726055555556,NEW YORK,QUEENS,LAGUARDIA
4356,2023-08-21,NEVADA,RENO,"PRELIM INFO FROM FAA OPS: RENO, NV/UAS SIGHTING/2006P/AIRPORT OPERATIONS REPORTED A POSSIBLE UAS SIGHTING 30 METERS NW OF  POSITION ON RAMP AT RNO. RNO ATCT DID NOT OBSERVE UAS.",RNO,AIRPORT,39.4991111111111,-119.768111111111,NEVADA,WASHOE,RENO/TAHOE INTL
4357,2023-08-22,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/0758E/JF KENNEDY ATCT ADVISED, A321, SFO - JFK, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE NE BOUND AT 2,000 FEET 9 WSW JFK. NO EVASIVE ACTION REPORTED. PORT AUTHORITY OPERATIONS CENTER NOTIFIED.",JFK,AIRPORT,40.6399280555556,-73.7786922222222,NEW YORK,QUEENS,JOHN F KENNEDY INTL
4358,2023-08-22,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1538C/HOUSTON TRACON ADVISED, B737, MSY - HOU, REPORTED A SMALL UAS FROM THE 3 O'CLOCK POSITION WHILE NE BOUND AT 3,000 FEET 13 NW HOU. NO EVASIVE ACTION REPORTED. LEO NOTIFICATION NOT REPORTED.",HOU,AIRPORT,29.6457998333333,-95.2772315833333,TEXAS,HARRIS,WILLIAM P HOBBY
4359,2023-08-22,CALIFORNIA,CAMARILLO,"PRELIM INFO FROM FAA OPS: CAMARILLO, CA/UAS SIGHTING/1505P/CAMARILLO ATCT ADVISED, CESSNA C150, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE W BOUND AT 700 FEET 2 ENE CMA. NO EVASIVE ACTION TAKEN. VENTURA COUNTY SHERIFF NOTIFIED.",CMA,AIRPORT,34.2137583333333,-119.094354166667,CALIFORNIA,VENTURA,CAMARILLO
4360,2023-08-22,SOUTH CAROLINA,GREENVILLE,"PRELIM INFO FROM FAA OPS: GREENVILLE, SC/UAS SIGHTING/2010E/DONALDSON FCT ADVISED, UH72, REPORTED A UAS 200 FEET FROM ACFT WHILE W BOUND AT 1,600 FEET 2 W GYH. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",GYH,AIRPORT,34.7583127777778,-82.3764138888889,SOUTH CAROLINA,GREENVILLE,DONALDSON FLD
4361,2023-08-23,MASSACHUSETTS,NANTUCKET,"PRELIM INFO FROM FAA OPS: NANTUCKET, MA/UAS SIGHTING/1120E/NANTUCKET ATCT ADVISED, E170, DCA - ACK, REPORTED WHITE QUADCOPTER UAS OFF LEFT SIDE WHILE ENE BOUND AT 4OO FEET 2 WSW ACK. NO EVASIVE ACTION TAKEN. NANTUCKET PD NOTIFIED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,DIST. OF COLUMBIA,ARLINGTON,RONALD REAGAN WASHINGTON NTL
4362,2023-08-23,ARIZONA,PRESCOTT,"PRELIM INFO FROM FAA OPS: PRESCOTT, AZ/UAS SIGHTING/1018M/PRESCOTT ATCT ADVISED, CESSNA C172, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE SSW BOUND AT 6,000 FEET 1.5 NE PRC. NO EVASIVE ACTION REPORTED. LEO NOTIFICATION NOT REPORTED.",PRC,AIRPORT,34.6548333333333,-112.419222222222,ARIZONA,YAVAPAI,PRESCOTT RGNL - ERNEST A LOVE FLD
4363,2023-08-24,NEW YORK,WHITE PLAINS,"PRELIM INFO FROM FAA OPS: WHITE PLAINS, NY/UAS SIGHTING/1145E/WESTCHESTER ATCT ADVISED, CRJ7, ORD - HPN, REPORTED A UAS FROM THE 2 O'CLOCK POSITION WHILE SSE BOUND AT 800 FEET .5 SSE HPN. NO EVASIVE ACTION REPORTED. LEO NOTIFICATION NOT REPORTED.",ORD,AIRPORT,41.9769402777778,-87.9081497222222,ILLINOIS,COOK,CHICAGO O'HARE INTL
4364,2023-08-24,FLORIDA,VERO BEACH,"CORRECTION INFO (EVENT TYPE) FROM FAA OPS: VERO BEACH, FL/UAS SIGHTING/LATE REPORT 8-24 1726E/VERO BEACH ATCT ADVISED, E190, VRB - HPN, REPORTED STRIKING AN UNKN, POSSIBLE UAS OBJECT, WHILE E BOUND AT 500 FEET 1 SE VRB. DAMAGE: LEFT ENGINE COWLING. INJURIES: NOT REPORTED. LEO NOT NOTIFIED.",VRB,AIRPORT,27.655555,-80.4179541666667,FLORIDA,INDIAN RIVER,VERO BEACH RGNL
4365,2023-08-25,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/0702E/JACKSONVILLE ARTCC ADVISED, B38M, MCO - DEN, REPORTED A WHITE QUADCOPTER UAS FROM THE 3 O'CLOCK POSITION WHILE W BOUND AT FL190 30 W MCO. NO EVASIVE ACTION TAKEN. ORANGE COUNTY SHERIFF NOTIFIED.",DEN,AIRPORT,39.8616666666667,-104.673166666667,COLORADO,DENVER,DENVER INTL
4366,2023-08-25,TEXAS,COLLEGE STATION,"PRELIM INFO FROM FAA OPS: COLLEGE STATION, TX/UAS SIGHTING/1545C/HOUSTON TRACON ADVISED, CESSNA C68A, DAL - SGR, REPORTED A BLACK UAS OFF LEFT SIDE WHILE N BOUND AT 4,200 FEET 11 W COLLEGE STATION. NO EVASIVE ACTION REPORTED. BURLESON COUNTY SHERIFF NOTIFIED.",OFF,AIRPORT,41.1193288888889,-95.9085169444444,NEBRASKA,SARPY,OFFUTT AFB
4367,2023-08-25,OREGON,PORTLAND,"PRELIM INFO FROM FAA OPS: PORTLAND, OR/UAS INCIDENT/1650P/PORTLAND TRACON ADVISED, CESSNA C172, HIO - HIO, REPORTED A LARGE YAS FROM THE 12 O'CLOCK POSITION WHILE EASTBOUND AT 3,500 FEET 12 SSW HIO. ACFT DEVIATED TO AVOID UAS. YAMILL COUNTY EMERGENCY SERVICES NOTIFIED.",HIO,AIRPORT,45.54212175,-122.950721888889,OREGON,WASHINGTON,PORTLAND-HILLSBORO
4368,2023-08-26,MARYLAND,BALTIMORE,"PRELIM INFO FROM FAA OPS: BALTIMORE, MD/UAS SIGHTING/1039E/POTOMAC TRACON ADVISED, A320, BWI - MIA, REPORTED A GREY UAS AT THE 3 O'CLOCK POSITION WHILE W BOUND AT 2,300 FEET 4 W BALTIMORE. NO EVASIVE ACTION REPORTED. ANNE ARUNDEL COUNTY PD NOTIFIED.",BWI,AIRPORT,39.1757283333333,-76.6689911111111,MARYLAND,ANNE ARUNDEL,BALTIMORE/WASHINGTON INTL THURGOOD MARSHALL
4369,2023-08-26,CALIFORNIA,SACRAMENTO,"PRELIM INFO FROM FAA OPS: SACRAMENTO, CA/UAS SIGHTING/1055P/SACRAMENTO ATCT ADVISED, B737, SMF - GEG, REPORTED A UAS AT THE 12 O'CLOCK POSITION WHILE DEPARTING RWY 17L W BOUND AT 3,000 FEET 1 W SACRAMENTO. SACRAMENTO COUNTY SHERIFF NOTIFIED.",GEG,AIRPORT,47.6190277777778,-117.535222222222,WASHINGTON,SPOKANE,SPOKANE INTL
4370,2023-08-26,NORTH CAROLINA,CHARLOTTE,"PRELIM INFO FROM FAA OPS: CHARLOTTE, NC/UAS SIGHTING/1352E/CHARLOTTE ATCT ADVISED, E170, MVY - CLT, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE N BOUND AT 1,000 FEET 2 S CLT. NO EVASIVE ACTION TAKEN. CHARLOTTE ARPT PD NOTIFIED.",MVY,AIRPORT,41.3934175,-70.6138744444444,MASSACHUSETTS,DUKES,MARTHA'S VINEYARD
4371,2023-08-26,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1808C/HOUSTON TRACON ADVISED, E145, XNA - IAH, REPORTED A SILVER UAS FROM THE 9 O'CLOCK POSITION WHILE SE BOUND AT 6,000 FEET 15 W IAH. NO EVASIVE ACTION TAKEN. HOUSTON PD AIR UNIT NOTIFIED.",XNA,AIRPORT,36.2815791666667,-94.3077655555555,ARKANSAS,BENTON,NORTHWEST ARKANSAS NTL
4372,2023-08-27,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1205E/JFK ATCT ADVISED, A321, MCO - JFK, REPORTED A BLACK UAS WHILE NE BOUND AT 500 FEET 1 SW JFK. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",JFK,AIRPORT,40.6399280555556,-73.7786922222222,NEW YORK,QUEENS,JOHN F KENNEDY INTL
4373,2023-08-27,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS SIGHTING/1406E/POTOMAC TRACON ADVISED, A319, BOS - DCA, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE S BOUND AT 4,000 FEET 6 SSE DCA. NO EVASIVE ACTION TAKEN. PRINCE GEORGE COUNTY PD NOTIFIED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,DIST. OF COLUMBIA,ARLINGTON,RONALD REAGAN WASHINGTON NTL
4374,2023-08-27,UTAH,SALT LAKE CITY,"PRELIM INFO FROM FAA OPS: SALT LAKE CITY, UT/UAS SIGHTING/1235M/SALT LAKE CITY ATCT ADVISED, A339, PARIS, FRANCE (LFPG) - SLC, REPORTED A SILVER UAS FROM THE 3 O'CLOCK POSITION WHILE S BOUND AT 6,200 FEET 3 NNW WASATCH VOR. NO EVASIVE ACTION REPORTED. SLC ARPT PD NOTIFIED.",SLC,AIRPORT,40.7883933333333,-111.977773333333,UTAH,SALT LAKE,SALT LAKE CITY INTL
4375,2023-08-27,OHIO,COLUMBUS,"PRELIM INFO FROM FAA OPS: COLUMBUS, OH/UAS SIGHTING/1555E/COLUMBUS ATCT ADVISED, PIPER P28A, CHICAGO-SCHAUMBURG, IL (06C) - TZR, REPORTED A UAS WHILE NE BOUND AT 1,300 FEET 2 SW TZR. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",06C,AIRPORT,41.9893408333333,-88.1012427777778,ILLINOIS,DU PAGE,SCHAUMBURG RGNL
4376,2023-08-27,NEW JERSEY,TETERBORO,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS SIGHTING/1614E/TETERBORO ATCT ADVISED, CESSNA C68A, ALO - TEB, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE ENE BOUND AT 2,000 FEET 10 WNW TEB. NO EVASIVE ACTION TAKEN. PORT AUTHORITY PD NOTIFIED.",TEB,AIRPORT,40.8501111111111,-74.0608333333333,NEW JERSEY,BERGEN,TETERBORO
4377,2023-08-27,TEXAS,GARLAND,"PRELIM INFO FROM FAA OPS: GARLAND, TX/UAS SIGHTING/LATE REPORT - 8/27 1702C/DALLAS-FORT WORTH TRACON ADVISED, CIRRUS SR22, ADS - REG, REPORTED A BLACK UAS FROM THE LEFT SIDE WHILE ESE BOUND AT 5,000 FEET VCNTY GARLAND, TX. NO EVASIVE ACTION TAKEN. GARLAND PD NOTIFIED.",ADS,AIRPORT,32.9685555555556,-96.8364444444444,TEXAS,DALLAS,ADDISON
4378,2023-08-27,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1830E/JF KENNEDY ATCT ADVISED, E75S, DCA - JFK, REPORTED A LIGHT GREY QUADCOPTER UAS FROM THE 1 O'CLOCK POSITION WHILE NE BOUND AT 2,800 FEET 10 SSW JFK. NO EVASIVE ACTION TAKEN. JFK ARPT PD NOTIFIED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,DIST. OF COLUMBIA,ARLINGTON,RONALD REAGAN WASHINGTON NTL
4379,2023-08-27,MISSOURI,ST LOUIS,"PRELIM INFO FROM FAA OPS: ST LOUIS, MO/UAS SIGHTING/1830C/ST LOUIS ATCT ADVISED, B739, SEA - STL, REPORTED A WHITE UAS FROM THE RIGHT SIDE WHILE WNW BOUND AT 2,000 FEET 4 SE STL. NO EVASIVE ACTION TAKEN. STL ARPT PD NOTIFIED.",STL,AIRPORT,38.7486982222222,-90.3700257222222,MISSOURI,ST LOUIS,ST LOUIS LAMBERT INTL
4380,2023-08-28,COLORADO,FORT COLLINS/LOVELAND,"PRELIM INFO FROM FAA OPS: FORT COLLINS/LOVELAND, CO/UAS SIGHTING/1111M/DENVER TRACON ADVISED, BEECH BE33, BJC - SCHNECKSVILLE, PA (3PA3), REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE SE BOUND AT 9,400 FEET 15 NW FNL. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",BJC,AIRPORT,39.9088055555556,-105.117194444444,COLORADO,JEFFERSON,ROCKY MOUNTAIN METRO
4381,2023-08-28,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1640C/HOUSTON TRACON ADVISED, A359, IAH - PARIS, FRANCE (LFPG), REPORTED A BLACK UAS FROM THE 2 O'CLOCK POSITION WHILE NNE BOUND AT 3,000 FEET 5 NNE IAH. NO EVASIVE ACTION REPORTED. FBI NOTIFIED.",IAH,AIRPORT,29.9844352777778,-95.3414425,TEXAS,HARRIS,GEORGE BUSH INTCNTL/HOUSTON
4382,2023-08-28,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/LATE REPORT-1145C/HOUSTON TRACON ADVISED, A319, IAH - LGA, REPORTED A BLACK UAS FROM THE 3 O'CLOCK POSITION WHILE NNW BOUND AT 3,800 FEET 5 N IAH. NO EVASIVE ACTION REPORTED. FBI NOTIFIED.",LGA,AIRPORT,40.7772422222222,-73.8726055555556,NEW YORK,QUEENS,LAGUARDIA
4383,2023-08-29,CALIFORNIA,SANTA ANA,"PRELIM INFO FROM FAA OPS: SANTA ANA, CA/UAS SIGHTING/1125P/JOHN WAYNE ATCT ADVISED, CIRRUS SR22, REPORTED A BLACK UAS OVER ARPT TERMINAL WHILE E BOUND AT 1,300 FEET .5 E SNA. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",SNA,AIRPORT,33.6756619444444,-117.868233055556,CALIFORNIA,ORANGE,JOHN WAYNE/ORANGE COUNTY
4384,2023-08-29,NEW YORK,BUFFALO,"PRELIM INFO FROM FAA OPS: BUFFALO, NY/UAS SIGHTING/2227E/BUFFALO ATCT ADVISED, E75S, LGA - BUF, REPORTED A UAS FROM THE 11 O'CLOCK POSITION WHILE W BOUND AT 2,000 FEET 4 W BUF. NO EVASIVE ACTION REPORTED. ERIE COUNTY SHERIFF NOTIFIED.",BUF,AIRPORT,42.9404272222222,-78.7305697222222,NEW YORK,ERIE,BUFFALO NIAGARA INTL
4385,2023-08-29,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/2005P/LOS ANGELES ATCT ADVISED, CRJ7, ASE - LAX, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE WSW BOUND AT 1,200 FEET 6 ENE LAX. NO EVASIVE ACTION TAKEN. LA COUNTY SHERIFF NOTIFIED.",LAX,AIRPORT,33.9424963888889,-118.408048611111,CALIFORNIA,LOS ANGELES,LOS ANGELES INTL
4386,2023-08-30,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1325E/KENNEDY ATCT ADVISED, B77W, LONDON, UNITED KINGDOM (EGLL) - JFK, REPORTED A SILVER UAS AT THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET WHILE ON 3 MILE FINAL RUNWAY 22L. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",JFK,AIRPORT,40.6399280555556,-73.7786922222222,NEW YORK,QUEENS,JOHN F KENNEDY INTL
4387,2023-08-30,COLORADO,DENVER,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1232M/DENVER TRACON ADVISED, BOMBARDIER CL35, ICT - APA, REPORTED A BLACK UAS WITH RED LIGHT OFF LEFT SIDE WHILE N BOUND AT 8,000 FEET 15 S DEN. NO EVASIVE ACTION TAKEN. DENVER INTL ARPT PD NOTIFICATION NUMBER NOT PROVIDED.",ICT,AIRPORT,37.6499525,-97.4330427777778,KANSAS,SEDGWICK,WICHITA DWIGHT D EISENHOWER NTL
4388,2023-08-30,TEXAS,SAN ANTONIO,"PRELIM INFO FROM FAA OPS: SAN ANTONIO, TX/UAS SIGHTING/1452C/SAN ANTONIO ATCT ADVISED, T1, REPORTED A BLACK UAS 100 FEET FROM THE 9 O'CLOCK POSITION WHILE SSE BOUND AT 3,600 FEET 6 WSW SKF. NO EVASIVE ACTION TAKEN. SAN ANTONIO PD NOTIFIED.",SKF,AIRPORT,29.3842333333333,-98.5811166666667,TEXAS,BEXAR,KELLY FLD
4389,2023-08-30,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1902C/CHICAGO TRACON ADVISED, A20N, SFO - MDW, REPORTED A UAS 300 FEET BELOW WHILE NE BOUND AT 5,000 FEET 24 SW MDW. NO EVASIVE ACTION TAKEN. JOLIET PD NOTIFIED.",MDW,AIRPORT,41.7859722222222,-87.7524166666667,ILLINOIS,COOK,CHICAGO MIDWAY INTL
4390,2023-08-30,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1902C/CHICAGO TRACON ADVISED, B738, BWI - MDW, REPORTED A UAS 300 FEET BELOW WHILE SE BOUND AT 4,000 FEET 10 SE MDW. NO EVASIVE ACTION TAKEN. DOLTON PD NOTIFIED.",MDW,AIRPORT,41.7859722222222,-87.7524166666667,ILLINOIS,COOK,CHICAGO MIDWAY INTL
4391,2023-08-30,COLORADO,DENVER,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1927M/DENVER TRACON ADVISED, B738, MIA - DEN, REPORTED A BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE NW BOUND AT 14,500 FEET 13 ESE DEN. NO EVASIVE ACTION TAKEN. AIRPORT OPERATIONS NOTIFIED.",DEN,AIRPORT,39.8616666666667,-104.673166666667,COLORADO,DENVER,DENVER INTL
4392,2023-08-30,NEVADA,RENO,"PRELIM INFO FROM FAA OPS: RENO, NV/UAS SIGHTING/1839P/NORCAL TRACON ADVISED, E75L, RNO - PDX, REPORTED WHITE QUAD-COPTER UAS AT THE 8 O'CLOCK POSITION WHILE S BOUND AT 6,000 FEET 6 S MUSTANG VORTAC (FMG). NO EVASIVE ACTION TAKEN. RENO PD NOTIFIED.",RNO,AIRPORT,39.4991111111111,-119.768111111111,NEVADA,WASHOE,RENO/TAHOE INTL
4393,2023-08-30,ARIZONA,PHOENIX,"PRELIM INFO FROM FAA OPS: PHOENIX, AZ/UAS INCIDENT/1925M/DEER VALLEY ATCT ADVISED, HELO, REPORTED A UAS WHILE S BOUND AT 2,500 FEET 3 S DVT. EVASIVE ACTION WAS TAKEN. HELO FOLLOWED UAS UNTIL IT LANDED AT NEARBY PARK. GROUND UNITS WERE DISPATCHED TO PARK BUT IS IT UNKN IF CONTACT WAS MADE WITH UAS OPERATOR. PHOENIX PD WAS NOTIFIED.",DVT,AIRPORT,33.6883055555556,-112.082555555556,ARIZONA,MARICOPA,PHOENIX DEER VALLEY
4394,2023-08-31,VIRGINIA,CHANTILLY,"PRELIM INFO FROM FAA OPS: CHANTILLY, VA/UAS SIGHTING/1445E/DULLES ATCT ADVISED, CESSNA C700, TEB - IAD, REPORTED UAS WHILE S BOUND AT 900 FEET 3 S IAD. NO EVASIVE ACTION TAKEN. DULLES INTL ARPT PD NOTIFIED.",TEB,AIRPORT,40.8501111111111,-74.0608333333333,NEW JERSEY,BERGEN,TETERBORO
4395,2023-08-31,NEW YORK,BUFFALO,"PRELIM INFO FROM FAA OPS: BUFFALO, NY/UAS SIGHTING/1547E/BUFFALO ATCT ADVISED, CESSNA C185, PTK - BGM, REPORTED A YELLOW UAS WHILE S BOUND AT 7,000 FEET 5 W IAG. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT PROVIDED.",IAG,AIRPORT,43.1075573611111,-78.9458466666667,NEW YORK,NIAGARA,NIAGARA FALLS INTL
