date_of_sighting,state,city,summary,drone_latitude,drone_longitude,drone_altitude_ft,Facility Name,Facility Type,Time,Time_UTC,index_right,airspace_name,min_altitude,max_altitude,airspace_class
2024-05-09,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1035E/ATLANTA ATCT ADVISED, B739, LEX - ATL, REPORTED UAS FROM THE 12 O'CLOCK POSITION WHILE E BOUND AT 2,400 FEET 6 W ATL. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFIED.",33.63664160787288,-84.54763601294324,2400,HARTSFIELD - JACKSON ATLANTA INTL,AIRPORT,1035E,2024-05-09 15:35:00,1.0,ATLANTA CLASS B AREA A,3810.0,3810.0,B
2024-05-09,MINNESOTA,DULUTH,"PRELIM INFO FROM FAA OPS: DULUTH, MN/UAS SIGHTING/1505C/DULUTH ATCT ADVISED, CIRRUS SR22, UNKN - UNKN, REPORTED A UAS WHILE W BOUND AT 3,100 FEET 10 W DLH. NO EVASIVE ACTION TAKEN. ST LOUIS COUNTY SHERIFF NOTIFIED.",46.841812267584125,-92.43602675413176,3100,DULUTH INTL,AIRPORT,1505C,2024-05-09 21:05:00,,,,,
2024-05-09,OREGON,PORTLAND,"PRELIM INFO FROM FAA OPS: PORTLAND, OR/UAS SIGHTING/1609P/PORTLAND ATCT ADVISED, PILATUS PC12, PDT - PDX, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 2,000 FEET 3 WNW PDX. NO EVASIVE ACTION TAKEN. CLARK COUNTY PD NOTIFIED.",45.71420631264863,-118.90929490286521,2000,EASTERN OREGON RGNL AT PENDLETON,AIRPORT,1609P,2024-05-09 13:09:00,1127.0,PENDLETON CLASS D,1219.2,1219.2,D
2024-05-09,NORTH CAROLINA,RALEIGH/DURHAM,"PRELIM INFO FROM FAA OPS: RALEIGH/DURHAM, NC/UAS SIGHTING/2000E/RALEIGH-DURHAM ATCT ADVISED, CESSNA C208, EWN - RDU, REPORTED A UAS WHILE NW BOUND AT 4,000 FEET 20 SE RDU. NO EVASIVE ACTION TAKEN. WAKE COUNTY SHERIFF NOTIFIED.",35.64123670585245,-78.49829132573939,4000,RALEIGH-DURHAM INTL,AIRPORT,2000E,2024-05-10 01:00:00,,,,,
2024-05-09,CALIFORNIA,SANTA MONICA,"PRELIM INFO FROM FAA OPS: SANTA MONICA, CA/UAS SIGHTING/1330P/SOCAL TRACON ADVISED, A388, DUBAI, UNITED ARAB EMIRATES (OMDB) - LAX, REPORTED A UAS WHILE W BOUND AT 5,600 FEET 5 W SMO. NO EVASIVE ACTION TAKEN. LAPD AIR SUPPORT NOTIFIED.",33.942455643732046,-118.50821408874499,5600,LOS ANGELES INTL,AIRPORT,1330P,2024-05-09 10:30:00,143.0,LOS ANGELES CLASS B AREA A,3048.0,3048.0,B
2024-05-10,KENTUCKY,LEXINGTON,"PRELIM INFO FROM FAA OPS: LEXINGTON, KY/UAS SIGHTING/1820E/LEXINGTON ATCT ADVISED, CESSNA C172, LEX - LEX, REPORTED A GRAY UAS AT SAME ALTITUDE WHILE NE BOUND AT 2,000 FEET 3 SW LEX. NO EVASIVE ACTION TAKEN. LEXINGTON PD NOTIFIED.",38.00133858627403,-84.65334734302412,2000,BLUE GRASS,AIRPORT,1820E,2024-05-10 23:20:00,525.0,"LEXINGTON, BLUE GRASS AIRPORT CLASS C",1524.0,1524.0,C
2024-05-10,CALIFORNIA,SACRAMENTO,"PRELIM INFO FROM FAA OPS: SACRAMENTO, CA/UAS SIGHTING/1126P/NORCAL TRACON ADVISED, MOONEY M20P, UNKN - UNKN, REPORTED A UAS FROM THE 4 Oâ€™CLOCK POSITION WHILE N BOUND AT 6,500 FEET 4 E SMF. NO EVASIVE ACTION TAKEN. SACRAMENTO COUNTY SHERIFF NOTIFIED.",38.6954134422904,-121.50562498770498,6500,SACRAMENTO INTL,AIRPORT,1126P,2024-05-10 08:26:00,622.0,SACRAMENTO INTL AIRPORT CLASS C,1249.68,1249.68,C
2024-05-10,NORTH CAROLINA,STATESVILLE,"PRELIM INFO FROM FAA OPS: STATESVILLE, NC/UAS SIGHTING/1130E/ATLANTA ARTCC ADVISED, CESSNA C208, REPORTED A BLACK UAS FROM THE 1 O'CLOCK POSITION WHILE N BOUND AT 4,000 FEET 2 N SVH. NO INJURIES REPORTED. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",35.79837958201736,-80.9539,4000,STATESVILLE RGNL,AIRPORT,1130E,2024-05-10 16:30:00,,,,,
2024-05-10,FLORIDA,TAMPA,"PRELIM INFO FROM FAA OPS: TAMPA, FL/UAS SIGHTING/1650E/TAMPA APCH ADVISED, B738, JAN - ATL, REPORTED UAS FROM THE 1 O'CLOCK POSITION WHILE S BOUND AT 1,600 FEET 4 N TPA. NO EVASIVE ACTION REPORTED. FBI NOTIFIED.",33.70348862728291,-84.427864,1600,HARTSFIELD - JACKSON ATLANTA INTL,AIRPORT,1650E,2024-05-10 21:50:00,1.0,ATLANTA CLASS B AREA A,3810.0,3810.0,B
2024-05-11,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1030E/ATLANTA TRACON ADVISED, B712, DAL - ATL, REPORTED UAS FROM THE 3 O'CLOCK POSITION WHILE S BOUND AT 4,800 FEET 12 NE ATL. NO EVASIVE ACTION TAKEN. DEKALB PD NOTIFIED.",33.77826331138376,-84.25820269586914,4800,HARTSFIELD - JACKSON ATLANTA INTL,AIRPORT,1030E,2024-05-11 15:30:00,6.0,ATLANTA CLASS B AREA D,3810.0,3810.0,B
2024-05-11,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1426E/ATLANTA TRACON ADVISED, B752, CANCUN, MEXCIO (MMUN) - ATL, REPORTED UAS FROM THE 12 O'CLOCK POSITION WHILE NW BOUND AT 5,000 FEET 25 SE ATL. NO EVASIVE ACTION TAKEN. HENRY COUNTY SHERIFF NOTIFIED.",33.34102190917144,-84.07618022042482,5000,HARTSFIELD - JACKSON ATLANTA INTL,AIRPORT,1426E,2024-05-11 19:26:00,10.0,ATLANTA CLASS B AREA H,3810.0,3810.0,B
2024-05-11,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1515E/ATLANTA TRACON ADVISED, A319, CHA - ATL, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE W BOUND AT 2,700 FEET 6 E ATL. NO EVASIVE ACTION TAKEN. DEKALB COUNTY SHERIFF NOTIFIED.",35.03513333867064,-85.08177902614737,2700,LOVELL FLD,AIRPORT,1515E,2024-05-11 20:15:00,436.0,"CHATTANOOGA, LOVELL FIELD CLASS C",1432.56,1432.56,C
2024-05-11,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1745E/LAGUARDIA ATCT ADVISED, HELO, REPORTED A WHITE UAS AT SAME ALTITUDE FROM THEIR 3 O'CLOCK POSITION WHILE W BOUND AT 1,500 FEET 2 W LGA. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",40.777233880972766,-73.91648255069154,1500,LAGUARDIA,AIRPORT,1745E,2024-05-11 22:45:00,194.0,NEW YORK CLASS B AREA A,2133.6,2133.6,B
2024-05-11,OREGON,PORTLAND,"PRELIM INFO FROM FAA OPS: PORTLAND, OR/UAS SIGHTING/2251P/PORTLAND ATCT ADVISED, HELO, REPORTED A UAS WHILE E BOUND AT 2,600 FEET 6 NE PDX. NO EVASIVE ACTION TAKEN. PORT OF PORTLAND PD NOTIFIED.",45.659359840181814,-122.49605282458334,2600,PORTLAND INTL,AIRPORT,2251P,2024-05-11 19:51:00,598.0,PORTLAND INTERNATIONAL AIRPORT CLASS C,1219.2,1219.2,C
2024-05-11,NORTH CAROLINA,RALEIGH/DURHAM,"PRELIM INFO FROM FAA OPS: RALEIGH/DURHAM, NC/UAS SIGHTING/1710E/RALEIGH-DURHAM ATCT ADVISED, PIPER P28A, RDU - RDU, REPORTED A METALLIC COLORED UAS OPERATING 100 FEET BELOW THEIR 9 O'CLOCK POSITION WHILE N BOUND AT 3,000 FEET 13 ENE RDU. NO INJURIES REPORTED. WAKE COUNTY SHERIFF'S OFFICE NOTIFIED.",35.96042209183172,-78.54089583750242,3000,RALEIGH-DURHAM INTL,AIRPORT,1710E,2024-05-11 22:10:00,,,,,
2024-05-12,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1612C/CHICAGO TRACON ADVISED, B38M, SNA - ORD, REPORTED A WHITE UAS FROM THE 12 O'CLOCK POSITION WHILE W BOUND AT 5,000 FEET 19 E ORD. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",41.97615524391057,-87.48359097942308,5000,CHICAGO O'HARE INTL,AIRPORT,1612C,2024-05-12 22:12:00,33.0,CHICAGO CLASS B AREA D,3048.0,3048.0,B
2024-05-12,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1822C/CHICAGO TRACON ADVISED, A321, PHX - ORD, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE W BOUND AT 4,000 FEET 11 ESE ORD. NO EVASIVE ACTION TAKEN. CHICAGO FBI NOTIFIED.",41.90652717732573,-87.6813103846995,4000,CHICAGO O'HARE INTL,AIRPORT,1822C,2024-05-13 00:22:00,32.0,CHICAGO CLASS B AREA C,3048.0,3048.0,B
2024-05-12,FLORIDA,FORT PIERCE,"PRELIM INFO FROM FAA OPS: FORT PIERCE, FL/UAS SIGHTING/1630E/FORT PIERCE ATCT ADVISED, EUROCOPTER EC35, REPORTED A WHITE UAS WHILE NE BOUND AT 500 FEET 2 SW FPR. NO EVASIVE ACTION TAKEN. SAINT LUCIE COUNTY SHERIFF NOTIFIED.",27.473833791186603,-80.39913871539252,500,TREASURE COAST INTL,AIRPORT,1630E,2024-05-12 21:30:00,878.0,FORT PIERCE CLASS D,762.0,762.0,D
2024-05-12,INDIANA,INDIANAPOLIS,"PRELIM INFO FROM FAA OPS: INDIANAPOLIS, IN/UAS SIGHTING/1530E/INDIANAPOLIS ATCT ADVISED, A319, PHL - IND, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE SW BOUND AT 3,100 FEET 8 E BRICKYARD VOR. NO EVASIVE ACTION TAKEN. MARION COUNTY SHERIFF NOTIFIED.",39.71717697837936,-86.12184759748628,3100,INDIANAPOLIS INTL,AIRPORT,1530E,2024-05-12 20:30:00,506.0,INDIANAPOLIS INTERNATIONAL AIRPORT CLASS C,1463.04,1463.04,C
2024-05-12,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/1510P/NORTH LAS VEGAS ATCT ADVISED, CESSNA C172, REPORTED A WHITE UAS AT THE 9 O'CLOCK POSITION WHILE NW BOUND AT 3,000 FEET 8 NNW LAS. NO EVASIVE ACTION TAKEN. LAS VEGAS METRO PD NOTIFIED.",36.20338706850111,-115.21528078864532,3000,HARRY REID INTL,AIRPORT,1510P,2024-05-12 12:10:00,131.0,LAS VEGAS CLASS B AREA I,3048.0,3048.0,B
2024-05-12,ARKANSAS,LITTLE ROCK,"PRELIM INFO FROM FAA OPS: LITTLE ROCK, AR/UAS SIGHTING/LATE REPORT 5-12 1448C/LITTLE ROCK ATCT ADVISED, HAWKER BEECHCRAFT H25B, UNKN - UNKN, REPORTED A UAS FROM THE RIGHT SIDE WHILE SE BOUND AT 3,500 FEET 17 NW LIT. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",34.92987446129989,-92.46844040964298,3500,BILL AND HILLARY CLINTON NTL/ADAMS FLD,AIRPORT,1448C,2024-05-12 20:48:00,,,,,
2024-05-12,MINNESOTA,MINNEAPOLIS,"PRELIM INFO FROM FAA OPS: MINNEAPOLIS, MN/UAS SIGHTING/1714C/MINNEAPOLIS TRACON ADVISED, A306, SDF - MSP, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE WNW BOUND AT 4,000 FEET 12 ESE MSP. NO EVASIVE ACTION TAKEN. DAKOTA COUNTY SHERIFF NOTIFIED.",44.80514639359198,-92.96224816146803,4000,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,AIRPORT,1714C,2024-05-12 23:14:00,174.0,MINNEAPOLIS CLASS B AREA C,3048.0,3048.0,B
2024-05-12,TENNESSEE,NASHVILLE,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1311C/NASHVILLE ATCT ADVISED, CESSNA C172, JWN - JWN, REPORTED A UAS 200 FEET ABOVE THE 6 O'CLOCK POSITION WHILE W BOUND AT 3,500 FEET 7 W BNA. NO EVASIVE ACTION TAKEN. METROPOLITAN NASHVILLE ARPT AUTHORITY NOTIFIED.",36.124388439413984,-86.8221900376914,3500,NASHVILLE INTL,AIRPORT,1311C,2024-05-12 19:11:00,571.0,NASHVILLE INTL AIRPORT CLASS C,1402.08,1402.08,C
2024-05-12,TENNESSEE,NASHVILLE,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1636C/NASHVILLE ATCT ADVISED, B38M, DAL - DCA, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 2,000 FEET 4 S BNA. NO EVASIVE ACTION TAKEN. NASHVILLE ARPT METRO NOTIFIED.",36.057712617914426,-86.6781805555556,2000,NASHVILLE INTL,AIRPORT,1636C,2024-05-12 22:36:00,569.0,NASHVILLE INTL AIRPORT CLASS C,1402.08,1402.08,C
2024-05-12,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1900E/KENNEDY ATCT ADVISED, A388, MILAN, ITALY (LIMC) - JFK, REPORTED A UAS AT THE 12 O'CLOCK POSITION WHILE SW BOUND AT 1,000 FEET 4 NE JFK. NO EVASIVE ACTION TAKEN. JOHN F. KENNEDY INTL ARPT PD NOTIFIED.",40.68708270355791,-73.7167244782729,1000,JOHN F KENNEDY INTL,AIRPORT,1900E,2024-05-13 00:00:00,194.0,NEW YORK CLASS B AREA A,2133.6,2133.6,B
2024-05-12,CALIFORNIA,OAKLAND,"PRELIM INFO FROM FAA OPS: OAKLAND, CA/UAS SIGHTING/1540P/OAKLAND ATCT ADVISED, CESSNA C750, TMB - MOD, REPORTED A UAS AT THE 3 O'CLOCK POSITION WHILE W BOUND AT 1,000 FEET 3 E OAK. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.",37.72124454599698,-122.1581315502197,1000,METRO OAKLAND INTL,AIRPORT,1540P,2024-05-12 12:40:00,308.0,SAN FRANCISCO CLASS B AREA I,3048.0,3048.0,B
2024-05-12,ARIZONA,PHOENIX,"PRELIM INFO FROM FAA OPS: PHOENIX, AZ/UAS SIGHTING/1652M/CHANDLER ATCT ADVISED, CIRRUS SR20, REPORTED A UAS AT THE 9 O'CLOCK POSITION WHILE N BOUND AT 3,200 FEET 6 W IWA. NO EVASIVE ACTION TAKEN. GILBERT PD NOTIFIED.",33.307766600776546,-111.77477959498096,3200,PHOENIX-MESA GATEWAY,AIRPORT,1652M,2024-05-13 04:52:00,236.0,PHOENIX CLASS B AREA G,2743.2,2743.2,B
2024-05-12,GEORGIA,SAVANNAH,"PRELIM INFO FROM FAA OPS: SAVANNAH, GA/UAS SIGHTING/1610E/SAVANNAH ATCT ADVISED, CIRRUS SR22, PMP - RIDGELAND, SC (3J1), REPORTED A BLACK UAS 500 FEET BELOW THE 3 O'CLOCK POSITION WHILE NNE BOUND AT 6,500 FEET 12 E SAV. NO EVASIVE ACTION TAKEN. SAVANNAH ARPT PD NOTIFIED.",32.12736427573307,-80.96662088213161,6500,SAVANNAH/HILTON HEAD INTL,AIRPORT,1610E,2024-05-12 21:10:00,,,,,
2024-05-12,FLORIDA,ST PETERSBURG-CLEARWATER,"PRELIM INFO FROM FAA OPS: ST PETERSBURG-CLEARWATER, FL/UAS SIGHTING/1335E/ST PETERSBURG ATCT ADVISED, CESSNA C68A, TEB - PIE, REPORTED A WHITE UAS 500 FEET FROM THE 11 O'CLOCK POSITION WHILE N BOUND AT 1,000 FEET 2 S PIE. NO EVASIVE ACTION TAKEN. PINELLAS COUNTY SHERIFF NOTIFIED.",40.81675697336418,-74.0608333333333,1000,TETERBORO,AIRPORT,1335E,2024-05-12 18:35:00,203.0,NEW YORK CLASS B AREA F,2133.6,2133.6,B
2024-05-13,IDAHO,BOISE,"PRELIM INFO FROM FAA OPS: BOISE, ID/UAS INCIDENT/1645M/BOISE ATCT ADVISED, E75L, BOI - GEG, REPORTED A BLACK UAS AT THE 12 O'CLOCK POSITION WHILE W BOUND AT 4,000 FEET 2 W BOI. ACFT CLIMBED TO AVOID UAS. ADA COUNTY SHERIFF NOTIFIED.",47.619017196342284,-117.58449515047565,4000,SPOKANE INTL,AIRPORT,1645M,2024-05-14 04:45:00,655.0,SPOKANE INTERNATIONAL AIRPORT CLASS C,1950.72,1950.72,C
2024-05-13,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1910E/NEW YORK TRACON ADVISED, B739, EWR - ATL, REPORTED A TAN AND WHITE UAS WHILE SW BOUND AT 1,700 FEET 2 SW EWR. NO EVASIVE ACTION TAKEN. NEW JERSEY HOMELAND SECURITY NOTIFIED.",33.61308273418458,-84.45608684489491,1700,HARTSFIELD - JACKSON ATLANTA INTL,AIRPORT,1910E,2024-05-14 00:10:00,1.0,ATLANTA CLASS B AREA A,3810.0,3810.0,B
2024-05-13,NEW JERSEY,TETERBORO,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS SIGHTING/2015E/TETERBORO ATCT ADVISED, BRITISH AEROSPACE H25B, REPORTED A BLACK AND GREEN UAS WHILE S BOUND AT 900 FEET 4 S TEB. NO EVASIVE ACTION TAKEN. PORT AUTHORITY POLICE DEPARTMENT NOTIFIED.",40.783402642163075,-74.0608333333333,900,TETERBORO,AIRPORT,2015E,2024-05-14 01:15:00,203.0,NEW YORK CLASS B AREA F,2133.6,2133.6,B
2024-05-13,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS SIGHTING/1821E/POTOMAC TRACON ADVISED, CRJ9, DCA - MONTREAL, CANADA (CYUL), REPORTED A BLACK AND RED UAS WHILE NE BOUND AT 4,000 FEET 5.73 SSE DCA. NO EVASIVE ACTION TAKEN. PRINCE GEORGE'S COUNTY PD NOTIFIED.",38.76311444082406,-76.99099708598995,4000,RONALD REAGAN WASHINGTON NTL,AIRPORT,1821E,2024-05-13 23:21:00,359.0,WASHINGTON-TRI AREA CLASS B AREA B,3048.0,3048.0,B
2024-05-14,MASSACHUSETTS,BOSTON,"PRELIM INFO FROM FAA OPS: BOSTON, MA/UAS SIGHTING/1720E/BOSTON TRACON ADVISED, DH8D, HALIFAX, CANADA (CYHZ) - BOS, REPORTED A UAS WHILE SW BOUND AT 4,000 FEET 20 NE BOS. NO EVASIVE ACTION TAKEN. MA STATE PD NOTIFIED.",42.59828288389683,-70.68725676962482,4000,GENERAL EDWARD LAWRENCE LOGAN INTL,AIRPORT,1720E,2024-05-14 22:20:00,17.0,BOSTON CLASS B AREA C,2133.6,2133.6,B
2024-05-14,CONNECTICUT,BRIDGEPORT,"PRELIM INFO FROM FAA OPS: BRIDGEPORT, CT/UAS SIGHTING/1125E/BRIDGEPORT FCT ADVISED, PIPER P28A, BDR - BDR, REPORTED A UAS FROM THE 3 Oâ€™CLOCK POSITION WHILE W BOUND AT 4,000 FEET 8 W BDR. NO EVASIVE ACTION TAKEN. BRIDGEPORT PD NOTIFIED.",41.16334555591705,-73.30271005027576,4000,BRIDGEPORT/SIKORSKY,AIRPORT,1125E,2024-05-14 16:25:00,,,,,
2024-05-14,COLORADO,COLORADO SPRINGS,"PRELIM INFO FROM FAA OPS: COLORADO SPRINGS, CO/UAS SIGHTING/2106M/COLORADO SPRINGS ATCT ADVISED, H60, REPORTED A WHITE UAS FROM THE 2 O'CLOCK POSITION WHILE E BOUND AT 6,800 FEET 3 S COS. NO EVASIVE ACTION TAKEN. EL PASO PD NOTIFIED.",38.75576770849679,-104.700776388889,6800,CITY OF COLORADO SPRINGS MUNI,AIRPORT,2106M,2024-05-15 09:06:00,442.0,COLORADO SPRINGS CLASS C,3108.96,3108.96,C
2024-05-14,CALIFORNIA,SANTA MONICA,"PRELIM INFO FROM FAA OPS: SANTA MONICA, CA/UAS SIGHTING/1850P/SOCAL TRACON ADVISED, E75L, EUG - LAX, REPORTED A UAS AT THE 12 O'CLOCK POSITION WHILE SW BOUND AT 11,300 FEET 18 W SMO. NO EVASIVE ACTION TAKEN. LOST HILLS SHERIFF NOTIFIED.",33.941968334251776,-118.76864296083095,11300,LOS ANGELES INTL,AIRPORT,1850P,2024-05-14 15:50:00,155.0,LOS ANGELES CLASS B AREA M,3048.0,3048.0,B
2024-05-14,FLORIDA,TAMPA,"PRELIM INFO FROM FAA OPS: TAMPA, FL/UAS SIGHTING/0955E/TAMPA ATCT ADVISED, B752, ATL - TPA, REPORTED A UAS FROM THE 3 Oâ€™CLOCK POSITION WHILE S BOUND AT 800 FEET 3 N TPA. NO EVASIVE ACTION TAKEN. TAMPA FBI NOTIFIED.",33.6867914410199,-84.427864,800,HARTSFIELD - JACKSON ATLANTA INTL,AIRPORT,0955E,2024-05-14 14:55:00,1.0,ATLANTA CLASS B AREA A,3810.0,3810.0,B
2024-05-14,NEW YORK,WHITE PLAINS,"PRELIM INFO FROM FAA OPS: WHITE PLAINS, NY/UAS SIGHTING/1803E/NEW YORK TRACON ADVISED, BOMBARDIER CL35, TEB - HPN, REPORTED A BLACK UAS WHILE W BOUND AT 6,500 FEET 8 W HPN. NO EVASIVE ACTION TAKEN. WESTCHESTER PD NOTIFIED.",40.84997730999392,-74.23653322066562,6500,TETERBORO,AIRPORT,1803E,2024-05-14 23:03:00,204.0,NEW YORK CLASS B AREA G,2133.6,2133.6,B
2024-05-15,MISSOURI,KANSAS CITY,"PRELIM INFO FROM FAA OPS: KANSAS CITY, MO/UAS SIGHTING/1645C/DOWNTOWN ATCT ADVISED, BEECHCRAFT PRM1, IND - MKA, REPORTED A BLACK AND WHITE QUAD-COPTER UAS AT THE 9 O'CLOCK POSITION WHILE S BOUND AT 1,500 FEET 2 N MKC. NO EVASIVE ACTION TAKEN.  KANSAS CITY PD NOTIFIED.",44.55857137444625,-98.9580791666667,1500,MILLER MUNI,AIRPORT,1645C,2024-05-15 22:45:00,,,,,
2024-05-15,WASHINGTON,RENTON,"PRELIM INFO FROM FAA OPS: RENTON, WA/UAS SIGHTING/1955P/RENTON ATCT ADVISED, CESSNA C525, REPORTED 2 UAS AT THE 9 O'CLOCK POSITION WHILE NW BOUND AT 1,200 FEET 2 SE RNT. ACFT ALTERED COURSE TO AVOID THE UAS. VALLEY COMMUNICATIONS NOTIFIED.",47.46957616610291,-122.18100766176488,1200,RENTON MUNI,AIRPORT,1955P,2024-05-15 16:55:00,324.0,SEATTLE CLASS B AREA H,3048.0,3048.0,B
2024-05-16,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1803C/CHICAGO ATCT ADVISED, CRJ2, GRB - ORD, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE W BOUND AT 1,300 FEET 1 ENE ORD. NO EVASIVE ACTION TAKEN. COOK COUNTY SHERIFF NOTIFIED.",41.98331918327923,-87.88750322241422,1300,CHICAGO O'HARE INTL,AIRPORT,1803C,2024-05-17 00:03:00,30.0,CHICAGO CLASS B AREA A,3048.0,3048.0,B
2024-05-16,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/1743P/LAS VEGAS TRACON ADVISED, A320, LAS - DFW, REPORTED A WHITE UAS WHILE E BOUND AT 8,000 FEET 14 ENE LAS. NO EVASIVE ACTION TAKEN. LAS VEGAS METRO PD NOTIFIED.",32.9864376484146,-96.78140927587174,8000,DALLAS-FORT WORTH INTL,AIRPORT,1743P,2024-05-16 14:43:00,65.0,DALLAS CLASS B AREA H,3352.8,3352.8,B
2024-05-16,TENNESSEE,MEMPHIS,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS SIGHTING/2055C/MEMPHIS ATCT ADVISED, A320, LAX - MEM, REPORTED UAS AT THE 12 O'CLOCK POSITION WHILE N BOUND AT 1,500 FEET 3 S MEM. NO EVASIVE ACTION TAKEN. SOUTHAVEN PD NOTIFIED.",33.89240663838926,-118.408048611111,1500,LOS ANGELES INTL,AIRPORT,2055C,2024-05-17 02:55:00,150.0,LOS ANGELES CLASS B AREA H,3048.0,3048.0,B
2024-05-16,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/0750E/CENTRAL FLORIDA TRACON ADVISED, PILATUS PC12, UNKN - UNKN, REPORTED A UAS FROM THE 3 Oâ€™CLOCK POSITION WHILE E BOUND AT 3,900 FEET 8 NE SFB. NO EVASIVE ACTION TAKEN. SEMINOLE COUNTY AVIATION NOTIFIED.",28.871660520066527,-81.1275277120989,3900,ORLANDO SANFORD INTL,AIRPORT,0750E,2024-05-16 12:50:00,214.0,ORLANDO CLASS B AREA E,3048.0,3048.0,B
2024-05-16,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/0759E/SANFORD ATCT ADVISED, PILATUS PC12, UNKN - UNKN, REPORTED A BLACK UAS WHILE W BOUND AT 1,500 FEET 2 E SFB. NO EVASIVE ACTION TAKEN. SEMINOLE COUNTY AVIATION UNIT NOTIFIED.",28.77717272988331,-81.19698139252193,1500,ORLANDO SANFORD INTL,AIRPORT,0759E,2024-05-16 12:59:00,214.0,ORLANDO CLASS B AREA E,3048.0,3048.0,B
2024-05-16,CALIFORNIA,SAN JOSE,"PRELIM INFO FROM FAA OPS: SAN JOSE, CA/UAS SIGHTING/1923P/NORCAL TRACON ADVISED, B763, SJC - SDF, REPORTED A UAS WHILE ESE BOUND AT 8,000 FEET 6 ENE SJC. LEO NOTIFICATION NOT REPORTED.",32.77185913339395,-117.08009109146226,8000,SAN DIEGO INTL,AIRPORT,1923P,2024-05-16 16:23:00,283.0,SAN DIEGO CLASS B AREA J,3048.0,3048.0,B
2024-05-16,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS SIGHTING/2019E/WASHINGTON ATCT ADVISED, HELO UH60, REPORTED A UAS WHILE ENE BOUND AT 1,000 FEET 5.7 ENE DCA. NO EVASIVE ACTION TAKEN. DC METRO PD NOTIFIED.",38.88777617195152,-76.92531362422815,1000,RONALD REAGAN WASHINGTON NTL,AIRPORT,2019E,2024-05-17 01:19:00,356.0,WASHINGTON-TRI AREA CLASS B AREA A,3048.0,3048.0,B
2024-05-17,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/1510P/LAS VEGAS TRACON ADVISED, GULFSTREAM GLF5, REPORTED A UAS WHILE SSE BOUND AT 5,500 FEET 2 NE LAS. NO EVASIVE ACTION TAKEN. LAS VEGAS METRO PD NOTIFIED.",36.10364442339908,-115.12314807483425,5500,HARRY REID INTL,AIRPORT,1510P,2024-05-17 12:10:00,123.0,LAS VEGAS CLASS B AREA A,3048.0,3048.0,B
